,relateid,actual,predicted,age_confidence,type_confidence,desc,atlas_estimate,color
255,105226,CJSL,CSTL,0.9240603404883119,0.9242420504410149,ROCK,CSTL,WHITE   
256,105230,QGUU,CWOC,0.9984470771034847,0.8772619752689159,GRAVEL,CWOC,UNKNOWN
257,105233,OSTP,CJDN,0.8601098797422887,0.9924018061456591,SHALE,OSTP,WHITE   
258,105255,QGUU,OPVL,0.534061089202476,0.7248465422637814,GRAVEL,QS2,UNKNOWN
259,105256,QGUU,OSTP,0.6530036088016153,0.4647279654487616,GRAVEL,QTT,UNKNOWN
260,105269,OSTP,CJDN,0.8773711955318584,0.9994145219301417,SANDROCK,OSTP,UNKNOWN
261,105309,OPDC,CJDN,0.8518079027697744,0.9939083844255705,ROCK,OPOD,YELLOW  
262,105346,CJSL,CJDN,0.9933970598966673,0.9905189037656673,SHALE,CJDN,WHT/BRN 
263,105363,QFUU,CJDN,0.8853393161450479,0.9994025877699811,WATER SAND,OSTP,UNKNOWN
264,105374,OSTP,CJDN,0.7772476900618717,0.9885583418614587,SHALE & ROCK,OSTP,UNKNOWN
265,105381,QCUU,CJDN,0.5933979887190224,0.9984358745314276,CLAY,OSTP,UNKNOWN
266,105381,QGUU,OSTP,0.7278908305020221,0.9705906929676289,GRAVEL,QCS,UNKNOWN
267,105387,CTCW,CTCG,0.8954327693811656,0.9998508533905991,SANDROCK,CTLR,UNKNOWN
268,105387,QGUU,CSTL,0.9918399174772217,0.7902705723015803,GRAVEL,QSF2,UNKNOWN
269,105390,CJDN,QFUU,0.926104706148366,0.9574018519661323,SANDROCK,QF2,UNKNOWN
270,105390,QGUU,CJDN,0.7198126414124667,0.9086523916301165,GRAVEL,QS3,UNKNOWN
271,105397,CSLT,CTCG,0.8842182037398489,0.9830974422961903,SANDROCK,CTMZ,UNKNOWN
272,105397,QCUU,CTCG,0.7409996779559717,0.7217433635617644,CLAY,CSTL,UNKNOWN
273,105397,QGUU,OSTP,0.9652390669793031,0.999965099902599,GRAVEL,QS2,UNKNOWN
274,107056,CJDN,QHUW,0.8215497607539659,0.6546443957775265,"WATER SAND, SOFT SANDROCK",CJDN,WHITE   
275,107056,RUUK,QUUK,0.9938841201698053,0.9867500753499641,TOP SOIL,UNKNOWN,BLACK   
276,107074,X,QUUU,0.9504815050008879,0.978006885297015,WELL PIT,QHT,UNKNOWN
277,107096,CTCG,QFUL,0.8378806636668261,0.999968624154372,WATER SAND,CTMZ,GREEN   
278,107149,OPDC,CJDN,0.9621965331314815,0.9948456726822434,LIMEROCK,CJDN,GRAY    
279,107149,QPUB,OSTP,0.7149058554752263,0.9988115153104037,CLAY & GRAVEL,QML,BROWN   
280,107207,CTCG,CSTL,0.9374763642343148,0.8140930856557581,BEDROCK,CTMZ,UNKNOWN
281,107207,QGUG,OSTP,0.8428812700046314,0.9629397743771996,GRAVEL,QCS,GRAY    
282,107207,QGUG,OSTP,0.6525393991942741,0.9999408854620719,GRAVEL,QTS2,GRAY    
283,107229,QPUG,CJDN,0.9566996196113845,0.7271397754276357,GRAVEL & CLAY,QET,GRAY    
284,109861,QPUG,OSTP,0.7290614096097854,0.9998030743446996,CLAY & GRAVEL,QSC,GRAY    
285,109874,OPDC,CJDN,0.9681965582395914,0.9932134403250533,SHAKOPEE ROCK,OPSH,BROWN   
286,109874,RUUK,QWUK,0.987947596359893,0.8677403284944143,BLACK DIRT,QTS,BLACK   
287,109877,OPDC,CJDN,0.9062339511873233,0.9922676808566311,SHAKOPEE ROCK,OPOD,BROWN   
288,109891,OPSH,CJDN,0.9547026257458964,0.925183677812426,SHAKOPEE ROCK,OPOD,BROWN   
289,109891,QCUB,OSTP,0.9003351611214182,0.9488636410503715,SHALE,QML,BROWN   
290,109891,QPUU,OSTP,0.7967250183425264,0.9750640409883266,"SAND, GRAVEL, SHALE",QS2,VARIED  
291,109893,RUUK,QUUK,0.9981093457749055,0.9869539306480789,TOP SOIL,QTS,BLACK   
292,109894,QHUU,CSTL,0.9221850804043331,0.8983863056518739,"SAND, GRAVEL, WATER ",CSTL,VARIED  
293,109900,OPSH,CJDN,0.990453830362047,0.9985503886009955,SHAKOPEE LIMESTONE,OPSH,BROWN   
294,109900,QCUG,OPDC,0.7813579043908307,0.850538614955236,CLAY,OPSH,GRAY    
295,109903,OPDC,CJDN,0.8772245806551037,0.9998515083880101,NO RECORD,OPOD,UNKNOWN
296,109903,QCUG,QCUU,0.9917917766859307,0.9899500369553356,CLAY,QVT,BLU/GRY 
297,109907,OPDC,CJDN,0.8620657026191274,0.9999617874285499,ROCK,OPOD,UNKNOWN
298,109907,OPDC,QFUU,0.9617155483145534,0.9574018519661323,SANDROCK,QVT,UNKNOWN
299,109920,OPDC,CJDN,0.8416048893173689,0.9999630300425305,ROCK,OPOD,YELLOW  
300,109921,OPDC,CJDN,0.8614406914784126,0.9999202111146979,ROCK,OPOD,ORN/YEL 
301,109926,OSTP,CJDN,0.5689685988421427,0.9758088843273957,SANDSTONE,OSTP,WHITE   
302,109932,QHUK,QHUU,0.9983707252979539,0.9994586787988948,GRAVEL & BLACK SAND,QS2,UNKNOWN
303,109934,OPDC,CJDN,0.8426680389564272,0.9997924543085062,ROCK,OPOD,UNKNOWN
304,109934,QBUU,OPDC,0.9776087799511282,0.9935406571292726,BOULDER,OPSH,UNKNOWN
305,109934,QCUU,PMSU,0.7956854801867937,0.9055084930992572,CLAY,OPSH,UNKNOWN
306,109941,OPDC,CJDN,0.8644161242261882,0.9997549577171227,ROCK,OPSH,WHITE   
307,110350,QFUU,RMMF,0.4299184416592377,0.0,COARSE SAND,QCA,UNKNOWN
308,110493,OPDC,CJDN,0.8397427021178767,0.9783381390060589,SHAKOPEE-ONEOTA,OPOD,UNKNOWN
309,110493,OPDC,OSTP,0.4998332837563675,0.7977550496093185,SANDSTONE,QS3,UNKNOWN
310,110493,QUUU,OSTP,0.5196479875386855,0.9953362008895068,SANDSTONE,QS3,UNKNOWN
311,110493,RUUK,QUUK,0.9973124514114708,0.9867500753499641,TOP SOIL,QAT,BLACK   
312,111003,OSTP,CJDN,0.911779429975182,0.997778155559242,SHALE,OSTP,UNKNOWN
313,111005,OSTP,CJDN,0.7135672799591912,0.9974597769558818,SANDSTONE,OSTP,UNKNOWN
314,111007,OSTP,CJDN,0.8723804469708379,0.9996185703074967,SANDSTONE,OSTP,UNKNOWN
315,111010,OSTP,CJDN,0.7202619013955712,0.9988983716558871,SANDSTONE,OSTP,UNKNOWN
316,111011,OSTP,CJDN,0.829398773294455,0.9992205771087382,SANDSTONE,OSTP,UNKNOWN
317,111016,OSTP,QBUU,0.6791117261468571,0.9311096991229479,SANDSTONE,QML,UNKNOWN
318,111019,OSTP,CJDN,0.8410287039537754,0.9994206586755293,SANDSTONE,OSTP,UNKNOWN
319,111031,OSTP,CJDN,0.6365467559123719,0.9965160968224815,SHALE,OSTP,UNKNOWN
320,111034,OPDC,QBUU,0.5885403552442375,0.6145043141372347,SHAKOPEE,OPOD,UNKNOWN
321,111040,OSTP,CJDN,0.8507103900589286,0.9997018039875775,SANDSTONE,OSTP,UNKNOWN
322,111041,OSTP,CJDN,0.8601577627384966,0.9993380010501925,SANDSTONE,OSTP,UNKNOWN
323,111041,QBUU,OSTP,0.987468943828715,0.9199726858545829,LIMESTONE,OSTP,UNKNOWN
324,111044,OPDC,CJDN,0.4299706786460229,0.9862819315244664,SHAKOPEE,OSTP,UNKNOWN
325,111047,QFUU,OSTP,0.6088823454457616,0.9978567864013362,SOFT SANDSTONE,QF2,UNKNOWN
326,111049,OPDC,QBUU,0.7672262845158195,0.9984905706774263,SHAKOPEE,OPOD,UNKNOWN
327,111223,RUUK,QUUK,0.9908701439905208,0.9869539306480789,TOP SOIL,QHT,BLACK   
328,111225,QFUU,QUUU,0.9642189714113171,0.7070329203677068,WATER,QS2,UNKNOWN
329,111236,QPUB,OSTP,0.8995097292419055,0.9878249333635429,GRAVEL & CLAY,QCS,BROWN   
330,111245,CJDN,QHUU,0.5518778542071269,0.955535244413143,SAND ROCK,CJDN,UNKNOWN
331,111253,CSLT,CSTL,0.9921345595098261,0.9743869058341573,SHALE & SANDSTONE,CSTL,WHITE   
332,111253,CJSL,CJDN,0.9948496850963464,0.926416484459254,SHALE & SANDROCK,CJDN,WHITE   
333,111256,OPDC,CJDN,0.7133543410532802,0.9980187229555798,ROCK,OPSH,UNKNOWN
334,111265,CSLT,CSTL,0.9878131277170767,0.9886696705628027,SANDSTONE-SHALE,CSTL,GREEN   
335,111265,QPUU,CJDN,0.9783048131523252,0.989144591882784,CONGLOMERATE,CJDN,UNKNOWN
336,111265,QGUU,OSTP,0.5991633446176431,0.7905958561228267,GRAVEL-ROCKS-VERY HARD,QSF2,UNKNOWN
337,111272,CSTL,CJDN,0.7768441223353587,0.7507054896909863,SHALE,QF2,GREEN   
338,111272,QFUB,QHUB,0.9870869088431317,0.4672416589590652,SAND-WATER VEIN-WOULDNT PUMP,QS3,BROWN   
339,112086,CJSL,QFUW,0.8741863040908319,0.9996451429829251,SAND,CSTL,WHITE   
340,112086,QPUU,CJDN,0.9317645684695491,0.9840417077105617,HARDPAN,CJDN,UNKNOWN
341,112086,QUUW,OSTP,0.6999077457938458,0.8844676534780928,WATER,CJDN,WHITE   
342,112086,QPUU,OSTP,0.9157341522879578,0.9918349057254016,HARDPAN,CJDN,UNKNOWN
343,112202,OPDC,CJDN,0.9767714664085333,0.997446957778382,LIMEROCK,OPOD,UNKNOWN
344,112203,OSPC,CJDN,0.9321783279469951,0.999154016668182,SANDROCK,OPSH,UNKNOWN
345,112209,CSLT,CJDN,0.99883388626422,0.7172771875834962,"SHALE, LIMEROCK & SANDROCK",CSTL,UNKNOWN
346,112209,QCUU,CSTL,0.8047901502080983,0.7457525556553728,SHALE AND CLAY,UNKNOWN,UNKNOWN
347,112209,QLUU,OSTP,0.717759526190577,0.9989642474138742,SANDY SHALE,UNKNOWN,UNKNOWN
348,112209,QHUL,OSTP,0.5241860522010964,0.9999617683614863,SANDROCK & GRAVEL SHALY,QML,GREEN   
349,112209,QCUU,OSTP,0.6861221410750107,0.9999289168534177,SHALE,QML,UNKNOWN
350,112209,QLUL,QFUL,0.6468952695315947,0.4771233318231309,SANDROCK SHALY,QML,GREEN   
351,112209,X,QUUU,0.9043142476878985,0.7411647383314441,PIT,UNKNOWN,UNKNOWN
352,112216,CJTC,CTCG,0.9666596518819982,0.5583075007331899,SHALEY SANDROCK,CTLR,UNKNOWN
353,112216,QHUU,CTCG,0.48070449161443113,0.7575713323536611,GRAVEL &SANDROCK,QVO,UNKNOWN
354,112216,QCUL,OSTP,0.48837459148196233,0.9995672106018713,SHALE,QET,GREEN   
355,112216,QCUR,OSTP,0.5205719473196283,0.9999511468204484,SHALE,QSF2,RED     
356,112216,QPUY,OSTP,0.7032866734586581,0.9885958790828808,SHALE &COARSE GRAVEL,QML,YELLOW  
357,112216,QLUR,OSTP,0.6137606205880554,0.999941585181012,SHALE & SANDROCK,QSF1,RED     
358,112216,QCUR,OSTP,0.8710089049552654,0.9999798352428286,SHALE,QSF1,RED     
359,112216,RUUK,QWUU,0.9937433496222882,0.8676347235514287,BLACK DIRT,QHT,UNKNOWN
360,112221,OPDC,QBUU,0.38035868881287066,0.9984905706774263,SHAKOPEE,OPOD,UNKNOWN
361,112223,OPDC,CJDN,0.8158337118131901,0.996720494146453,SHAKOPEE LIMEROCK,OPSH,UNKNOWN
362,112223,QGUU,OPVL,0.5640001383812777,0.8602718156012132,GRAVEL,QS2,UNKNOWN
363,112223,FILL,QUUU,0.9453342200789963,0.7688784264067745,FILL,QTI,UNKNOWN
364,112224,OPDC,CJDN,0.7992139567087485,0.9961153599994025,SHAKOPEE LIMEROCK,OPSH,UNKNOWN
365,112224,FILL,QUUU,0.9482178364509812,0.7688784264067745,FILL,QTI,UNKNOWN
366,112225,OSTP,CJDN,0.9738648291175559,0.9907787010227648,SHALE,OPSH,RED     
367,112228,OPDC,CJDN,0.5645203890046154,0.9988686005980262,SANDROCK,OPOD,UNKNOWN
368,112228,OPDC,OSTP,0.9818713328651187,0.9619749709853278,HARD SHALEY SANDROCK,OPSH,UNKNOWN
369,112228,OSTP,OGWD,0.9959442230594847,0.5438500650699462,SHALEY SANDROCK & GRAVEL,OSTP,UNKNOWN
370,112228,OSTP,OGWD,0.9937599969981935,0.9568326001545068,PLATTEVILLE LIMEROCK,OPGW,UNKNOWN
371,112238,CWOC,CTCG,0.9972197654694284,0.34779534007992907,"SHALEY, SANDROCK",CWOC,UNKNOWN
372,112242,OPDC,CJDN,0.907423215214988,0.9992803893555761,LIMEROCK,OPOD,UNKNOWN
373,112242,QHUU,OPDC,0.9941366708043806,0.9298476660093736,"LIMEROCK, SAND & GRAVEL",OPSH,UNKNOWN
374,112242,QHUG,QHUU,0.9917255140886759,0.9999629870439817,SAND & GRAVEL,QCS,UNKNOWN
375,112243,RUUK,QWUK,0.9861810128780983,0.8585703093796618,DIRT,QHT,BLACK   
376,112246,FILL,QUUK,0.9834821477922582,0.5804901042190894,DIRT & FILL,QSH,BLACK   
377,112248,OPDC,CJDN,0.6191423591829699,0.9971586995794246,LIMEROCK,OPOD,UNKNOWN
378,112248,OPGW,OGWD,0.9069021656051671,0.9579530533362006,LIMEROCK,QS2,UNKNOWN
379,112249,CSTL,CJDN,0.9805722273901848,0.8043434192064938,ST. LAWRENCE,CJDN,UNKNOWN
380,112249,OPDC,CJDN,0.9408724359644832,0.9975061048712535,LIMEROCK (SHAKOPEE),OPOD,UNKNOWN
381,112249,QCUG,OSTP,0.8755720077321736,0.9965536895995899,SHALE,QML,BLUE    
382,112249,RUUK,QWUK,0.9812024208398425,0.828751634353407,DIRT,UNKNOWN,BLACK   
383,112250,OPDC,CJDN,0.7939553442498454,0.9992664250071246,LIMEROCK,OPOD,UNKNOWN
384,112250,QCUG,OSTP,0.9976105957184511,0.9985070663783302,SHALE,OSTP,BLUE    
385,112351,OSTP,CJDN,0.8604485748089933,0.9983969971793563,SANDROCK,OSTP,BRN/WHT 
386,112351,QGUG,OSTP,0.6176950610195796,0.9999887446494172,GRAVEL,QS3,GRAY    
387,112351,QGUG,OSTP,0.6130325462051631,0.9134409855363219,GRAVEL,QVT,GRAY    
388,112351,RUUK,QUUK,0.9763195407086965,0.8938635222356096,SOIL,QTS,BLACK   
389,112352,RUUK,QUUK,0.9924498416549473,0.8938635222356096,SOIL,QSH,BLACK   
390,112353,CWOC,CECR,0.673108396076606,0.72492111192574,SANDROCK,CWOC,WHITE   
391,112353,RUUK,QUUK,0.9945220200442934,0.8938635222356096,SOIL,QHT,BLACK   
392,112355,RUUK,QUUK,0.9898618211493047,0.8938635222356096,SOIL,UNKNOWN,BLACK   
393,112356,QGUB,OSTP,0.6009471340434306,0.9773606046522809,GRAVEL,QVT,BROWN   
394,112366,RUUK,QUUK,0.9948094709782979,0.8938635222356096,SOIL,QHT,BLACK   
395,114302,OPDC,CJDN,0.6664799193314651,0.9917330518889962,SHAKOPEE DOLOMITE,OSTP,TAN     
396,114302,OPGW,QBUU,0.9390577391823951,0.9998206442258777,LIMESTONE,UNKNOWN,BLU/GRY 
397,114303,CJDN,QFUG,0.6540559127919414,0.8809387464089566,SANDSTONE,CJDN,GRAY    
398,114305,OSTP,CJDN,0.808612675790986,0.9990641170041797,SANDSTONE,OPSH,RED/TAN 
399,114306,OSTP,CJDN,0.748637631628108,0.9995218498152771,SANDSTONE,OSTP,YELLOW  
400,114306,QCUG,OSTP,0.7742803046270055,0.9940667111011716,CLAY,OSTP,BLUE    
401,114307,OSTP,CJDN,0.9860255412067289,0.9958522456431785,SHALE & SANDSTONE,OSTP,BRN/YEL 
402,114308,CSLT,CTCG,0.9858728970514586,0.5885462758372284,ST. LAWRENCE SANDSTONE,CTMZ,GREEN   
403,114310,CSLT,CSTL,0.9535571869472808,0.4788319696512907,SANDSTONE,CSTL,GRN/TAN 
404,114311,OPDC,CJDN,0.7215055096602777,0.8886755534096968,SHAKOPEE DOLOMITE VERY HARD,OPSH,RED     
405,114311,OSTP,QPUB,0.7188510964850233,0.5112127401428793,SHALE SMOOTH,QS2,TAN     
406,114311,QBUU,OSTP,0.6166636376919159,0.988376203632199,GRANITE BOULDER,QS2,VARIED  
407,114322,QFUB,OSTP,0.640856724892988,0.9882929602279005,CEMENTED SANDSTONE,QCS,BROWN   
408,114324,OSCJ,CJDN,0.6595248989858238,0.9967618502618939,SHALE & SANDSTONE,OSTP,WHITE   
409,114331,OSTP,CJDN,0.8092407550036379,0.9992540060662025,BROKEN OPVL & ST. PETER SANDSTONE,OSTP,GRAY    
410,114331,QBUU,QBUG,0.5597622168922193,0.9687906741334488,PLATTEVILLE LIMESTONE,QS3,GRAY    
411,114335,QGUG,CJDN,0.6534468973438489,0.9077802768077265,GRAVEL SOME STONES,QS2,GRAY    
412,114343,OSTP,CJDN,0.6651549221003072,0.9968902815700783,SHALE SANDSTONE,OSTP,TAN     
413,114346,QPUR,CJDN,0.6817928986891828,0.9931220174066411,GRAVEL CLAY,QML,RED     
414,114349,CTCG,CTMZ,0.8362104163683096,0.958395164708565,JORDAN,CTMZ,WHITE   
415,114349,QGUU,OSTP,0.5060588040231089,0.7978525638555297,GRAVEL,QS1,VARIED  
416,114350,OSTP,CJDN,0.956042662350428,0.992729787786688,SHALE AND SANDSTONE,OSTP,WHT/GRN 
417,114350,QGUU,OPVL,0.5054859015969219,0.8328050825081832,GRAVEL,QS2,VARIED  
418,114353,CSLT,CTCG,0.9792622985836096,0.580828605572588,ST. LAWRENCE SANDSTONE,CTMZ,TAN/GRN 
419,114353,QPUB,OSTP,0.6128554149686755,0.9003172079563115,CLAY & GRAVEL,QCS,BROWN   
420,114358,CWOC,CECR,0.9953297014256398,0.7919161567086855,SANDSTONE SHALE,CWOC,TAN/GRN 
421,114363,OSPC,CJDN,0.9891590757240282,0.9985419186784912,LIMESTONE,OSTP,GRAY    
422,114365,CJDN,QBUB,0.6890872022660838,0.8882838001141927,SANDSTONE,UNKNOWN,BROWN   
423,114365,OSTP,CJDN,0.9502352561160082,0.9983922750594075,SANDSTONE,OSTP,RED/BRN 
424,114370,QPUG,OSTP,0.6165599301492731,0.9849337231602616,CLAY & GRAVEL,QCA,BLUE    
425,114372,QPUG,OSTP,0.5892841330471873,0.8233521881239126,GRAVEL & CLAY,QCA,GRAY    
426,114372,RUUK,QUUK,0.9977578560645084,0.9866016849468877,TOP SOIL,QAT,BLACK   
427,114377,CTCG,CSTL,0.5246729753160695,0.9310860717525554,ST. LAWRENCE SANDROCK,CTLR,GRAY    
428,114377,QFUB,CJDN,0.9748925272876992,0.9987679039152302,JORDAN SANDROCK,CSTL,TAN     
429,114377,QGUU,PMSU,0.558802151529365,0.4640484952814088,GRAVEL,QH2,VARIED  
430,114377,QGUU,OPVL,0.6478303227390532,0.9933158755091667,GRAVEL,QAT,VARIED  
431,114377,FILL,QGUU,0.8839304475119538,0.9983430123362049,GRAVEL FILL,QAT,VARIED  
432,114390,CSLT,CSTL,0.9562177989320164,0.9502656069400162,ST. LAWRENCE,CSTL,RED/GRN 
433,114390,QPUU,CJDN,0.9894013530664156,0.9518964686694191,"SHALE, SOFT ROCK, GRAVEL",CJDN,VARIED  
434,114390,QGUU,PMSU,0.989804165130915,0.46176360431792257,CEMENTED GRAVEL,CJDN,VARIED  
435,114390,QGUU,PMSU,0.7124442830640628,0.6749973951202662,"GRAVEL, WATER",UNKNOWN,VARIED  
436,114390,QGUU,OSTP,0.8236516258269994,0.9573847608175938,CEMENTED GRAVEL,QSF2,VARIED  
437,114390,QBUU,PMHN,0.6947620011121178,0.8003277822167739,"BOULDER, GRANITE",QML,PINK    
438,114394,OPDC,QFUW,0.6203190057454868,0.9963658623096897,JORDAN,OPOD,WHITE   
439,114394,OPDC,QBUU,0.6603198622688446,0.9984905706774263,SHAKOPEE,OPOD,RED/BRN 
440,114398,CSLT,CSTL,0.9981877795547465,0.6189792141694478,"SHALE, SANDSTONE",CSTL,WHITE   
441,114398,QPUB,CSTL,0.9982050176222129,0.9823921716485862,"SHALE, GRAVEL",CSTL,TAN     
442,114400,QGUB,OSTP,0.568438813170488,0.9690711686778547,GRAVEL,QS2,BROWN   
443,114401,OSCJ,CJDN,0.8742174114413764,0.9988507929392391,SANDSTONE,CJDN,WHITE   
444,114401,QPUG,OSTP,0.6943656745218625,0.9923847595716443,"CLAY, STONES ROCKS",QVT,GRAY    
445,114403,CTCG,CTMZ,0.7469231136096193,0.4980841857606036,SANDSTONE,CSTL,VARIED  
446,114404,CJTC,CSTL,0.7434857056726726,0.9110935972760126,SANDSTONE,CSTL,VARIED  
447,114404,QBUR,OSTP,0.5927554372422336,0.7824016665829095,BOULDER,QS3,RED     
448,114405,QBCU,QBUU,0.9166470477533469,0.9992872112842671,LARGE ROCKS SOME LIME,QS2,VARIED  
449,114408,OSTP,CJDN,0.9330694151847749,0.9977770807756222,ST PETER SANDSTONE,OSTP,TAN     
450,114408,QGUB,OPVL,0.505246591654669,0.7725971127239264,GRAVEL,QS2,BROWN   
451,114409,CJTC,CJDN,0.9333693922789191,0.5192826914222872,JORDAN SANDSTONE,CSTL,WHITE   
452,114411,OSTP,CJDN,0.8768067265753374,0.9991249531590916,SANDSTONE,OSTP,TAN     
453,114411,QGUU,OSTP,0.6209755679057659,0.9438544827613056,GRAVEL,QCS,VARIED  
454,114411,QGUU,OSTP,0.7067528612878662,0.9751816772453312,GRAVEL,QST,VARIED  
455,114411,RUUU,QWUU,0.9931610457969934,0.8585703093796618,DIRT,QAT,DARK    
456,114423,CTMZ,QBUB,0.8498978213084556,0.9311096991229479,SANDSTONE,QML,BROWN   
457,114423,QPUB,CJDN,0.7489873182677733,0.8894842208018785,CLAY & GRAVEL,QCS,BROWN   
458,114423,QGUK,OSTP,0.7790525373311792,0.9868947784472945,GRAVEL & COKE,QCS,BLACK   
459,114423,QGUU,OSTP,0.6467083213478413,0.6039977600386454,GRAVEL,QAT,VARIED  
460,114423,FILL,QUUU,0.8619134140570451,0.9035855381878604,BLACK FILL,QAT,DARK    
461,114432,RUUK,QUUK,0.9973640977458927,0.9867500753499641,TOP SOIL,QAT,BLACK   
462,114433,QGUU,OSTP,0.6463608324347603,0.7788854432650623,GRAVEL,QAT,DARK    
463,114454,CWOC,CECR,0.9990687096112165,0.6258145435917064,SHALE & SANDSTONE,CWOC,GRN/RED 
464,114455,CWOC,CECR,0.9851636086670583,0.9996400125832103,SANDSTONE,CWOC,LT. GRN 
465,114455,CTCG,CSTL,0.9953098751550775,0.5888164736204717,SHALE SANDSTONE,CTMZ,WHT/GRN 
466,114456,CJSL,CSTL,0.8416396012912458,0.898918742434712,SANDSTONE,CSTL,TAN     
467,114456,QCUL,CJDN,0.7479142228245937,0.9987508174073788,SHALE 100 %,QML,GREEN   
468,114456,QLUU,OSTP,0.9444245648490971,0.9863762669744255,SANDSTONE & SHALE,QCS,TAN/GRN 
469,114464,CJSL,CSTL,0.8460828197988584,0.8821226182260377,SANDSTONE,CSTL,GRN/TAN 
470,114464,QPUG,QPUU,0.6297907729106149,0.9973333022810582,"GRAVEL, SHALE, LIMEROCK",QSF2,DK. GRN 
471,114472,OSTP,CJDN,0.9249985341042222,0.9992642365690257,ST. PETER,OSTP,WHITE   
472,114472,QGUU,OPVL,0.6526056031373326,0.9452560412571118,GRAVEL,QTS,DARK    
473,114474,RUUB,QCUB,0.9986083495703056,0.9917808740103539,TOP SOIL CLAY,QAT,DK. BRN 
474,114481,OSTP,CJDN,0.8921706904101243,0.9989127932098463,SANDSTONE,OSTP,DK. BRN 
475,114481,QPUB,OSTP,0.7367563918671323,0.9999619809028245,CLAY & STONES & SANDSTONE,QSF2,BROWN   
476,114481,QPUG,OSTP,0.5652673482968801,0.8649020544713037,CLAY & GRAVEL,QCS,GRAY    
477,114482,OSTP,QCUL,0.9814485882260834,0.9518819718370951,SHALE,QCS,GREEN   
478,114482,OSTP,QHUB,0.8666086320784897,0.9816844421725142,SANDSTONES,QCS,BROWN   
479,114483,OSTP,CJDN,0.6192102848921582,0.990003696768046,SANDSTONE,OSTP,PINK    
480,114493,OSTP,CJDN,0.7422304744731427,0.9980309973607486,SANDSTONE,OPSH,UNKNOWN
481,114494,CJSL,CJDN,0.9555263811364186,0.5656193653570062,SANDSTONE & SHALE,CJDN,TAN/RED 
482,114494,QHUU,CJDN,0.6247659209870963,0.8196737115652195,SANDSTONE & GRAVEL,QS3,VARIED  
483,114494,QPUR,OSTP,0.8450764341687514,0.9038809067944873,CLAY & GRAVEL,QCS,RED     
484,118802,OPDC,QBUB,0.8022234465901658,0.9996631138995926,DOLOMITE,OPOD,TAN     
485,118802,RUUK,QUUK,0.9978354166774597,0.981322536855432,TOPSOIL,QTS,BLACK   
486,118803,QPUG,OSTP,0.542681431251505,0.8354523142009739,CLAY & COARSE GRAVEL,QVT,GRAY    
487,118803,RUUK,QUUK,0.9958606328625368,0.9866016849468877,TOP SOIL,UNKNOWN,BLACK   
488,118804,CJDN,QFUW,0.5156819018253058,0.8809387464089566,SANDSTONE,CJDN,WHITE   
489,118804,OPDC,QBUB,0.465670040444371,0.9996631138995926,DOLOMITE,OPOD,TAN     
490,118804,RUUK,QUUK,0.9800690226272489,0.9869539306480789,TOP SOIL,AFTCI,BLACK   
491,118806,OPDC,QBUB,0.6694375243247049,0.9996631138995926,DOLOMITE,OPOD,TAN     
492,118806,RUUK,QUUK,0.9985709496301632,0.981322536855432,TOPSOIL,QTS,BLACK   
493,118808,OPDC,QBUR,0.8604356016926032,0.9996631138995926,DOLOMITE,OPOD,RED     
494,118808,RUUK,QUUK,0.9991795555702137,0.981322536855432,TOPSOIL,QHT,BLACK   
495,118809,QPUB,CSTL,0.7798739734912014,0.7990204533687619,"SHALE, CLAY & GRAVEL",QSF1,BROWN   
496,118809,QFUY,OSTP,0.558579176492803,0.7116950746357961,SANDSTONE,QF1,YELLOW  
497,118809,QLUW,OSTP,0.665387119766594,0.9810935936615379,SHALE & SANDSTONE,QF1,WHITE   
498,118809,QCUW,OSTP,0.7815353768463404,0.8229746705319313,SHALE,QF1,WHITE   
499,118809,RUUK,QUUK,0.9963645073089707,0.9869539306480789,TOP SOIL,QVT,BLACK   
500,118811,QCUW,CSTL,0.6804347492934176,0.5507696027579506,SHALE,QSF1,WHITE   
501,118811,QPUB,OSTP,0.7512995367928951,0.9999926905164643,"SHALE, CLAY & GRAVEL",QSF1,BROWN   
502,118811,QFUY,OSTP,0.6038968733771398,0.9994999828858095,SANDSTONE,QSF1,YELLOW  
503,118811,QLUW,OSTP,0.7607933942716351,0.9999760682718944,SHALE & SANDSTONE,QSF1,WHITE   
504,118811,QCUW,OSTP,0.6196458762567234,0.9956281880025838,SHALE,QCS,WHITE   
505,118811,RUUK,QUUK,0.9963645073089707,0.9869539306480789,TOP SOIL,QVT,BLACK   
506,118814,OPDC,QBUR,0.8422171723395239,0.9996631138995926,DOLOMITE,OPOD,RED     
507,118814,RUUK,QUUK,0.9980268259149794,0.981322536855432,TOPSOIL,UNKNOWN,BLACK   
508,118815,RUUK,QUUK,0.9986127699545969,0.9869539306480789,TOP SOIL,QTS,BLACK   
509,118816,OPDC,QBUB,0.8314993922095112,0.9996631138995926,DOLOMITE,OPOD,TAN     
510,118817,OPDC,QBUB,0.7839075294011987,0.9996631138995926,DOLOMITE,OPOD,TAN     
511,118818,CSTL,CTCG,0.9994392459367372,0.7716206428245749,SHALE & SANDSTONE,CTMZ,GREEN   
512,118818,QPUY,OSTP,0.6027063984325568,0.998866022445552,GRAVEL & CLAY,QSF2,YELLOW  
513,118818,QBUG,OSTP,0.44501240749896326,0.9931551098376442,GRANITE - BOULDERS,QSF2,GRAY    
